text_clean;polarity
tagar boikot x  wah engga lahbikin susah di saya;negative
boikot x;neutral
palestina perang agama  numan    rabbi yahudi di israel telah menandatangani kenyataan nasihat keagamaan yang menuntut netanyahu untuk mengebom hospital al shifa  quds news network celah mana konflik palestinisrael tiada kaitan dengan agama  am ·  nov hajaiz;negative
sudah mulai ya nanyain mazhab makannya suka bingung kalau ada konflik palestina hamas dan pendukung utamanya kebanyakan syiah ya iran;positive
tokoh lintas agama menyerukan masyarakat indonesia untuk pilih informasi agar tidak mudah terprovokasi karena konflik palestina dengan israel bukan konflik agama melainkan konflik lahan  yaitu perebutan lahan antara israel dan palestina   suaminya orde baru newcastle bawaslu การุณยฆาต;negative
kabar baik yang di sembunyikan media terkait konflik palestina  israhell;positive
negaranegara arab dan uni eropa sepakat perlunya solusi untuk konflik israel dan palestina;positive
jusuf kalla konflik palestina bukan perang agama;negative
kalau misalkan palestina mayoritasnya nonmuslim;positive
konflik utama antara israel dan palestina adalah adanya upaya pencaplokan lahan oleh israel yang membuat orangorang palestina terancam terusir dari lahan yang telah mereka tempati ratusan tahun sebelumnya konflik ini juga merupakan implikasi dari berakhirnya perang dunia i di…;negative
mereka baru  tahu konflik palestina israel dari season ini mungkin;neutral
si mbak ini lagi viral amp  diserang  banyak pihak karena kontennya ini jangankan soal konflik israelpalestina;negative
hmm iyain jak lah padahal kalau kalian mau nyari kebenarannya albert einstein sudah ngasih  tahu;negative
magai di dunia modern para orang luar nganggep indonesia itu negeri antah berantah;positive
delsole  ya mau gimana lagi bro;positive
aml   konflik palestinaisrael sudah berlangsung puluhan tahun;neutral
mahasiswa ini sungguh peka dan menguasai konflik israelpalestina dan kritik anies yang jualan bebaskan palestina  emangnya palestina tidak bebas di mananya dijajah kata membebaskn adalah pengusiran israel dari wilayah timteng  resolusi  negara adalah ideal;negative
negaranegara sepakat solusi dua negara adalah jawaban konflik israelpalestina  tahanan palestina dibebaskan dan bantuan kemanusiaan masuk gaza bersama kita bisa menciptakan perdamaian 🌍 ✌ ️miahernaa;positive
garagara palestina dan israel di blitung sudah konflik perang saudara maka tidak di perbolehkan kibarkan bendera palestina dan israel di nkri🇲🇨 agar kamtibmas tidak pusing juga warga masyarakat netral tidak pusing dan waswas  by raja yunan nkri🇲🇨;negative
rothschild;neutral
waspada dan tolak semua propaganda untuk melakukan kekerasan buntut dari konflik israel palestina;negative
jangan mudah provokasi terkait konflik israel palestina;positive
btw yang tengah itu emang komen kek begitu setiap ada konten bahas konflik palestina israelmuridnyaxusaa;positive
negara arab dan uni eropa sepakat bahwa solusi dua negara adalah jawaban untuk konflik palestinaisrael;positive
di palestina saya mah ada kepentingan lebih tidak terlalu ngurusin konflik politik ukraina ma russia;positive
di nkri🇲🇨 melarang bendera palestina dan israel di kibarkan di nkri🇲🇨 sebab nkri🇲🇨 tidak mau ada konflik di nkri🇲🇨 akibat palestina dan israel yang lagi perang maka hindari pro dan kontra dan bisa membuat perang saudara di nkri🇲🇨 by raja yunan nkri🇲🇨;negative
act versi malaysia dimana sama sajalah konflik dipelihara banyak kepentingan di palestina;positive
dan   nah ternyata memang kamu tidak punya otak  yang di lakukan israel ke gaza nama nya apa konflik palestina ini konflik apa coba jelaskantemmycr;negative
menyikapi segala sesuatu jangan dari sebelah pihaksulut sngat mnjunjung tinggi toleransi antar umat bragama padahal pnduduknya mayoritas  ada kata muslim amp  non muslim smua sama basudara dalam kmanusiaan mereka yang tidak mengerti tentang konflik palestina israel ygcebongradikal;positive
menyikapi soal tragedi bentrokan;negative
warga palestina berkumpul di perbatasan rafah untuk kembali ke gaza  ini merupakan pertama kalinya mereka bisa pulang ke gaza sejak konflik dimulai tujuh pekan lalu  saya tidak akan kembali ke mesir apa pun kondisinya kami akan tetap di gaza ujar seorang warga gaza;positive
🇺🇸 🇮🇱 🇵🇸 sejak konflik palestinaisrael  oktober;neutral
oleh karena itu;neutral
daay  jangan membuat kebohongan israel yang selalu micu konflik  israel perluas wilayah begitu begitu  rakyat palestina melawan begitu begitu  idf tidak terima lalu nyerang begitu begitu  rakyat palestina membalas begitu begitu  konflik terjadi  👇 buktinya wilayah west bank terpecah pecah;negative
niell dalam islam bunuh diri itu neraka selama²nya  kalau ada islam ajarannya seperti itu  apa agama lain bisa hidup di mayoritas islam  tahu program cuvi otak yang di kembangkan mulai dari nazi sejak kapan ada bom bunuh dri sejak konflik palestina dan itu erat kaitannya dengan baratcelebesid;negative
bukan konflik bukan perang;negative
ironi  pemuda palestina ditembak di vermount as lari dari konflik tepi barat;negative
banyak yang baru kenal  sejak israel menggila lagi atas palestina;negative
kesusahan akibat konflik tersebut;negative
saya menyayangkan sikap terjadi  kubu palestina israel;negative
no;neutral
gibran di acara debat kpu  panelis  bagaimana pendapat bapak tentang konflik luar negeri seperti di palestina saat ini  gibran  ya tidak usah ditanggapi semua masukan kita tampung biar masyarakat yang menilai  lalu semua tepuk tangan ternyata acara lawak;positive
pesan dari ketua umum pbnu  jangan ada yang seperti bitung lagi   israelpalestina sesuatu yang emosional bagi masyarakat di indonesia tapi masalah ini tidak boleh dijadikan alasan untuk konflik antarkelompok agama di manapun juga di seluruh dunia lebihlebih di indonesia ini;negative
konflik israelpalestina masih terus terjadi hingga detik ini;neutral
kalau hanya  tahu konflik dari tanggal  mending diem saja lah kamu sosmed main bertahuntahun masa tidak lihat postingan palestina sama sekali hhehemmm apalagi jamannya dtrump yang bawa gaduh masjid alaqsa di bawah negri penjajahmumunandomo;negative
konflik yang sedang terjadi antara israel dan palestina masih terus berlangsungamp nbsp beberapa konglomerat berhasil mempertahankan status sebagai crazy rich di israel pada;negative
akurat ndogmu mlengse lee leee penjajahan kok dibilang konflik kamu paham ideologi zionis ora tanah syampalestina itu tanah suci bagi  agama samawi tidak untuk direbut atau dibuat kerusakan apalagi dihancurkan yang bener slalu dibebaskan dari segala kepemimpinan yang bengisantogev;negative
nggak ada yang salah kalau kalian baru ngikutin konflik israwil dan palestina;negative
bentrokan antara ormas laskar manguni makasiouw pendukung israel dan barisan solidaritas muslim pro palestina di bitung;positive
lho infonya ormas sudah mendaftar dari  tanggal  ke bangspol dan ke polisi lalu masuk acara dukung palestina di  tanggal;negative
baca buku ini kalau kamu ingin memahami konflik di israel dan palestina   atau konflik negaranegara barat dengan negara arab pada umumnya  dalam buku ini penulis secara mendalam menelisik sejarah konflik politik negara timur tengah mulai dari berakhirnya perang dunia pertama…;negative
lawong presiden palestina saja tidak dukung hms;positive
lihat israel dan negara pendukungannya punya strategi contoh yang terjadi di congo ini pemicu adalah konflik antar saudara sebenernya karena memperebutkan wilayah  terus yang di palestina israel dkk sampai membuat propaganda agar umat islam di labeli sebagai teroris  tahu kan ishanaa;positive
rothschild pengusaha biang kerok konflik israelpalestina;negative
nah jelas sudah kan;neutral
pdhal sudah dibilang ini bukan konflik agama;negative
sptnya yang nanya kafir  masa masih ngga paham konflik palestinaisrael❓awangky;negative
kesehatan mental peserta didik di palestina dampak konflik israel dan analisis psikologis pendidikan dan belajar;negative
primana  jelas karena dasarnya  adalah penjajahan dulunya tnh itu milik orang palestina baik yang beragama islam;positive
posisi indonesia itu adl two state resolution;neutral
ri perjuangan konflik di palestina memang harus segera diselesaikan;negative
koar hanya ke palestina;positive
wah;neutral
negara arab dan uni eropa setuju bahwa solusi dua negara adalah jalan yang tepat untuk mengakhiri konflik israelpalestina semoga kedamaian segera terwujud di sana 🕊 ️gntrrhmttt;positive
saya sangat senang melihat bahwa negaranegara tersebut menyepakati solusi yang adil dan berkelanjutan untuk konflik israelpalestina semoga langkah ini dapat membawa perdamaian dan keadilan bagi kedua belah pihak 🌍 🕊 ️devandaarmessi;negative
konflik israelpalestinajufrianofac;neutral
konflik israelpalestina dia menyatakan bahwa amerika serikat akan terus berkomitmen untuk mendukung upaya perdamaian di kawasan tersebut 🕊 ️ 🌍indahprnmsri;neutral
eits;neutral
orang palestina tewas dalam serangan udara israel selama konflik terbaru ini kita harus terus berjuang untuk perdamaian dan keadilan bagi rakyat palestinadaniusgiawa;negative
kesehatan mental peserta didik di palestina dampak konflik israel dan analisis psikologis pendidikan dan belajar →;negative
saya kira permasalahan palestina;positive
palungmariana padahal konflik palestinaisrael bukan karena sara;negative
konflik israel palestina tidak akan pernah berhenti;negative
syekh mohammad bin abdul karim alissa konflik pelestina gagalnya manusia    sekretaris jenderal liga muslim dunia mwl ini menyebut perang di palestina sebagai b  baca selengkapnya    tanggal   november aulamedia;negative
kemudian sekarang saya penasaran;negative
zulhas menuturkan;neutral
yang sampe detik ini berkata palestina adalah konflik muslim vs yahudi;positive
konflik israelpalestina sejarah singkat dalam peta dan grafik         ri   perjuangan id;negative
menteri luar negeri ri retno marsudi mengungkapkan bahwa pemerintah indonesia telah mengirimkan bantuan kemanusiaan dalam dua tahap untuk mendukung warga palestina yang menjadi korban konflik di gazaalurinfoind;positive
jenggot kalau begini jadinya menurut saya yang bahagia  malah si zionis israel karena berhasil mengadu antara umat islam dan kristen padahal palestina bukan konflik agama;positive
sejumlah negara serukan solusi  negara untuk selesaikan konflik israelpalestina;negative
konflik antara palestina dan israel sudah terjadi setahun sebelum israel mendeklarasikan diri menjadi sebuah negara nasib warga palestina kian menyedihkan setelah  tahun mengalami kekerasan dan pengusiran oleh israel;negative
indonesia bukan palestina jadi kalau ada warga indonesia yang mendoakan sebaliknya;positive
gencatan senjata israel dan hamas diperpanjang dua hari lagi  sandera israel akan dibebaskan pada masa perpanjangan jeda pertempuran sementara;negative
solidaritas palestina;positive
di sini seperti ditampakkan bahwa sasaran konflik memancing isu sara di sini adalah mengangkat tuduhan bahwa isu palestina membangkitkan terorisme di sini;negative
daripada ngomongin konflik isriil dan palestina;positive
manado  polri mesti tegas dalam menghadapi demo konflik palestina khususnya untuk orang atau ormas yang membawa bendera israel karena  tidak diizinkan mengibarkan bendera israel di wilayah nkri sesuai bab x angka  huruf c permenlu nolukifachrizal;negative
gnadap  gausah digubris kak;negative
keamanan konflik antara israel dan palestina terus berlanjut;negative
keamanan situasi ini menunjukkan betapa kompleksnya konflik antara israel dan palestina semoga kedua belah pihak dapat mencari solusi damai yang saling menguntungkan 🕊 ️ 🤝galangadity;negative
alonely konflik di palestina adalah konflik pendudukan zionist israel di tanah palestina;positive
id jadi israel penjajah yahbaca baik sejarah konflik israel palestina dari berbagai sumberbaik dari yang pro dan kontarajangan hanya dari satu sumbermulai dari berdirinya kerajaan israel sampai saat inidan kesampingkan faktor agamaanda akan kesimpulannyasalamjoubert;negative
yang katanya tidak boleh ngaitin konflik palestinaisrael sama sentimen agama 🏻‍♀️🏻‍♀️bonappetitoiu;negative
terjebak di antara konflik ini semoga perdamaian segera tercapai dan kehidupan rakyat palestina dapat kembali normalsajayasarn;positive
aduh manusia tua goblok ini orang seperti dialah yang memicu konflik saya orang hindu tapi saya punya nurani untuk membela palestina atas nama kemanusiaanagusbijox;negative
pahami asalusul terjadinya konflik;neutral
stray dia bukan hindu itu;neutral
kekerasan dilawan kekerasan akan menjadikan pertikaian tidak pernah berakhir sama dengan konflik di timur tengah jangan membawa konflik palestina  israel ke tanah air indonesia tidak ada manfaatnyaaryaasya;negative
