text_clean;polarity
konflik palestinisrael sejuta penduduk berisiko lari ke sempadan mesir;negative
zine berbahasa indonesia terbitan dari high volta ini juga bisa membuka wawasan mengenai keadaan terkini maupun kesejarahan konflik israelpalestina disertai dengan kumpulan bentuk aksiaksi penentangan yang bisa kita praktikan lewat keseharian;neutral
 sudah bener koe ki ngurusi konflik palestina  israel wae kok tekan balbalan dadine  malah lucu;negative
genosida israel adalah terkait penjajahan hak hidup dan hak asasi manusia bukan hanya dilatarbelakangi konflik agama antara yahudiislam   namun jelas jika kamu muslim ini adalah terkait harga diri dan harga kehormatan agama mu;negative
geert wilders pernah tinggal di israel dia tahu jelas konflik di sana  bukan masalah wilayah tapi ideologi lebih tepat objektif agama tertentu yaitu tujuan utama adalah membunuh yahudi seperti yang diajarkan di kitab tertentu  bbrp negara arab menyadari ini amp  mulai berubah seperti saudi uae;negative
alonely mereka berani ultimatum sama saja ngajakin perang   apa hubungannya hari raya natal sama konflik di palestina   mereka ini bodoh dan tolol tidak  tahu memangnya banyak gereja ancur disana gara di serang israel;negative
saewad untung jawabannya bukan wajar karena konflik hamas vs israel;negative
konflik palestinisrael zionis sekat bantuan masuk ke gaza;negative
alzaben  dukungmendukung juga urusan pribadi kalau ada warga indonesia dukung israel itu haknya toh indonesia tidak pernah konflik dengan negara israel;negative
id pembentukan palestina merdeka  negara palestina merdeka muncul sebagai entitas politik yang berdaulat diakui secara internasional menandai akhir dari konflik panjang israelpalestina;positive
id kehancuran zionis israel  tekanan internasional terus meningkat memicu keisolasian diplomatis israel eskalasi konflik dan ketidakstabilan internal menyebabkan kegolakan dalam negeri mengakibatkan kehancuran sistem  zionis di israel pada tahun;negative
id operasi false flag   terungkap bahwa serangan hamas  okt  merupakan operasi false flag yang dilakukan oleh intelijen israel pengungkapan ini menciptakan pemahaman baru terhadap dinamika konflik dan memicu reaksi internasional;negative
peluang terjadinya gencatan senjata israel palestina hamas bersikeras tahanan wanita adalah tentara berita terbaru konflik israel palestina ini soal peluang terjadinya gencatan senjata hamas bersikeras tahanan wanita adalah tentara zionis;negative
jangan hanya diminta menahan diri tapi amerika serikat israel dan inggris seharusnya mengakui palestina sebagi negara merdeka agar konflik tidak terjadi berulang kali sudah waktunya untuk palestina merdeka;negative
kalau ini konflik israelpalestina belum berakhir sampai bulan ramadhan datang tidak bisa dibayangkan apa yang akan terjadi;positive
titik replace konflik israel dengan palestina sejak adanya deklarasi balfour begini sejarahnya;negative
warga di gaza berjuang untuk bertahan hidup di tengah kekurangan makanan dan air yang disebabkan oleh oleh konflik hamasisrael;negative
video konflik palestinisrael ‘ayah kamu sudah syahid’;neutral
tidak perlu di jelaskan karena konflik ini sudah terlalu banyak kata nya suara kami umat kristen israel tidak menjajah katanya semester kristen di sana di bom nya si dungu ini  malah mendukung zionis benar perusak agama nya sendri dan agama orang ini dia;negative
tidak perlu dijelaskan terlalu banyak karena konflik ini sudah sudah lama bagi orang moderat ini konflik politik bagi munafikun ini konflik agama yang pasti suara kami umat kristen   israel tidak menjajah dan israel berada di tanah leluhurnya  saya setuju dengan fatwa saudi;negative
seblum kamu mengatakan itu saya tanya sama kamu konflik di palestina ini konflik apa yang di lakukan zionis ke sana nama nya apa lalu hamas terorist dan coba kamu terang kan satu satu saudi arabia sama kamu berati sama dia pendukung terorist israel kamu jelaskan itu dl;neutral
iya karena jumlah di negara mereka sudah banyak sangat dari tahun tahun yang lalu   terus di masa masa panas ini negaranegara tersebut juga kek tidak mau kena imbas konflik israel juga sejauh yang kubaca di artikelartikel si begitu cmiiw tapi yaa;negative
konflik palestinisrael presiden perancis akui hamas sukar dikalahkan;negative
replace konflik iranisrael itu tahun  setelah pahlevi di kudeta konflik muncul ketika israel menghancurkan basis syiah di golan tahun  inilah replace berdirinya hizbullah ditahun  sejak itulah permusuhan mereka adalah permusuhan antara iran melalui proksi melawan israel;negative
konflik antara palestina dan israel belum juga berakhir bahkan kini gencatan senjata sudah berakhir pada jumat  kemarin dalam insiden yang berlangsung tersebut sudah menewaskan sebanyak  jurnalis per  oktober hingga  desember   lgbt;negative
السلام عليكم ورحمة الله وبركاته kami dari teamwork advokasi himpunan mahasiswa islam komisariat kedokteran gigi menerbitkan sebuah artikel dengan judul konflik palestina dan israel dengan artikel diharapkan ada pembelajar yang dapat diberikan;negative
sejumlah aktivis iklim menggelar aksi protes di tengah pelaksanaan konferensi iklim pbb untuk mendukung warga palestina di gaza di tengah konflik antara israel dan kelompok militan hamas di dubai uni emirat arab minggu  desember  foto thaier al sudanireuters;positive
imf revisi prospek ekonomi untuk kawasan timur tengah dampak konflik hamasisrael;neutral
kelakuan mereka emang gadibenarkan tp nyamain sama seperti israel kayaknya kejauhan wkwk israel waktu dateng ke palestina sudah di backing negara sekutu sedangkan orang rohingya posisi nya terbuang karena konflik di myanmar nya;negative
silakan cek temlen saya dan kasi  tahu saya kalau ada indikasi saya bawabawa agama soal konflik israelpalestina;negative
sih konflik israelpalestina bukan soal agama tapi orang kristen disenggolsenggol mulu biar tidak dukung israel;negative
canal ya memang tidak pernah indonesia konflik konfrontasi dengan israel  terus point nya apa indonesia jelasjelas mendukung  kemerdekaan penuh orang palestina dari israel seperti yang diucapkan bung karno hingga saat ini solidaritas indonesia masih tinggi;positive
konflik palestina vs israel seperti pertandingan final sepakbola tetapi pertandingan tidak pernah dimainkan yang ada menjadi momentum kepentingan politik individu ekonomi dll untuk mendapatkan untung ya ngaca saja lah tidak usah lebay yang ujungnya minta sumbangan;negative
aditya  rusia paling  kena batas sebatas ngirim nota diplomatik sampai kemaren ngajuin proposal untuk penyelesaian konflik israelhamas tapi ditolak sama unsc negara yang paling berperan dalam penyelesaian konflik ini adalah negaranegara liga arab amerika amp  qatar sebagai mediator hamas amp  israel;negative
dubes palestina untuk indonesia menyebut konflik israel dan hamas murni penjajahan manusia;negative
canal indonesia pernah konflik lawan malaysia dalam dwikora konflik lawan belanda dalam trikora  indonesia tidak pernah konflik lawan israel bahkan kerjasama militer misalnya lawan pembajakan teroris islam yang kuceritain di atas 👆;negative
cara mudah menyelesaikan konflik israelpalestina seluruh penduduk israel keluar dari palestina yang dijajah sejak  tanpa terkecuali  saya menjamin hamas tidak akan menyerang rakyat israel;negative
cara gampang menyelesaikan konflik israelpalestina israel keluar dari palestina yang dijajah sejak;negative
canal indonesia konflik lawan israel tell me more;negative
kalau saya tentang israel palestina lebih suka yang ini   orang itu konflik tanah yang menyeret agama kok   agama dimanfaatkan sebagai candu masyarakat memperoleh kemenangan;negative
ndan   pemberitaan media barat cn dll  tentang konflik gaza cenderung bias dan pro israel kolom komentar netizen nya juga ratarata pro israel mungkin kita bisa banjiri kolom komentar postingan media tsb dengan komentar yang pro palestine supaya lebih berimbang;negative
para aktivis yang mewakili para korban dari konflik israelhamas berbaring di lapangan di depan gedung putih washington dc dalam unjuk rasa untuk mendukung warga palestina sabtu  desember  foto brendan smialowskiafp;positive
serangan udara dan laut pasukan penjajah israel direspon oleh mujahidin hamas dan kelompok mujahidin lainnya dengan tembakan roket dan serangan mortir terhadap sasaransasaran di israel selama konflik menghantam kota² seperti bersyeba dan asdod;negative
jumlah korban tewas di gaza telah melonjak menjadi lebih dari  orang israel menggencarkan pembantaian di gaza  sebagian besar korban adalah wanita dan anakanak kata kementerian kesehatan di gaza yang dilanda konflik tersebut pada hari sabtu;negative
indonesia bersama negaranegara oki mendesak dk pbb agar bertindak lebih tegas dalam mengatasi konflik israel dan kelompok pejuang kemerdekaan palestina hamas dalam pertemuan dk pbb rabu   laman;negative
seiman mereka jawabannya sederhana mereka takut akan kemungkinan terjadinya konflik yang lebih besar dengan israel selain itu banyak negara arab juga sedang menghadapi masalah internal yang kompleks dan tidak ingin terlibat dalam konflik di luar;negative
id ini lagi mulut sampahbukan karena agamakristen di israel hanya  saya pelajarin sejarah dan mengerti soal konflik disana skrg belajar apa saja gampang kalau mau jadi bukan kata orang atau kta sosmed yang saya pake otak dan pengetahuan;negative
kadrun itu penipu mereka hanya manfaatkan konflik israel vs hamas untuk kumpulin donasi untuk kantung pribadi mereka;neutral
eu perlu iktiraf palestin – pm sepanyol  kesatuan eropah harus mengiktiraf negara palestin kerana ini akan membantu menamatkan konflik israelpalestin dan seterusnya dapat menstabilkan rantau itu kata perdana menteri sepanyol;negative
orang ini caleg dari psi dan terangan mengaminkan propaganda israel yang bahkan sudah didelete   ya kita harus minta kejelasan id tentang posisi partai mereka di konflik israel dan palestina kalau ternyata sejalan pro israel ya kita perlu gaungkan boikot psi dari tiap dapil;negative
itulah kenapa konflik israelpalestina ini rumit dendam kesumatnya sudah mendarah daging;negative
konflik palestina israel itu dimulai bukan saat hamas berdiri tahun  tapi saat israel mendeklarasikan negara dengan pengusiran  jutaan rakyat palestina yang dikenal dengan nakbah;negative
susan sarandon minta maaf atas komentar konflik israel hamas;negative
konflik palestinisrael zionis teruskan pembunuhan di semenanjung gaza;negative
politisasi palestina untuk pencapresan sahsah saja tinggal masy yang menilai yang jelas untuk jadi juru damai itu harus imparsial dan bisa diterima kedus belah pihak yang bertikai tanpa  syarat itu sampai kapan pun indonesia tidak akan bisa mendamaikan konflik israelpalestina;positive
lebih aneh lagi di konflik saudiyaman yang menewaskan ratusan ribu orang kamu tertidur dan kamu hanya terbangun ketika ada konflik yang menyangkut israel yang menewaskan puluhan ribu orang  berarti kamu bukan memperjuangkan kemanusiaan tapi kamu hanya sentimen benci kepada israel;negative
yang masih menganggap urusan palestina  penjajah  hanya konflik tanah  cukup lihat penistaan pada kaum muslimin di negeri anbiyaa ini  palestina urusan akidah amp  iman istighfar sbl hati ditutup allah   ⁦;negative
mungkin saya bakal ambil  solusi untuk konflik israelpalestina ini  cabut status kenegaraan dua negara ini let their get theiw own sht together sampai tidak ada sipil yang dikorbankan lagi;negative
demo besarbesaran pemukim yahudi penjajah israel di tel aviv menuntut agar dilakukan pertukaran tawanan dengan pejuang palestina dan pembebasan tawanan penjajah israel sabtu   sumber qudsn   sesuai dengan prediksi kehancuran mereka akibat konflik…;negative
presiden joko widodo bertemu dengan sekretaris jenderal pbb antonio guterres pada sabtu  membahas perkembangan konflik israel dan kelompok;negative
ini  malah ngelantur kemana baca tweet saya lagi  penduduk asli di wil konflik israel palestina itu termsk yahudi juga   apa hubungannya dengan budak amp  koloni israel berdiri karena mnerima solusi negara dari pbb sedangkan palestina tidak menerima;positive
dari peristiwa konflik israel dan palestina saya mencoba belajar israel yang disokong dengan berbagai fasilitas belum tentu mereka memiliki mental yang baik belum lagi melihat akhlak mereka yang cenderung sering meremehkan dan petakilan dari sana saya mencoba membaca diri;negative
tentera israel mengumumkan kematian kolonel asaf hamami komander briged selatan divisyen gaza idf beliau adalah pegawai idf paling kanan terbunuh dalam konflik israelpalestin ketika ini;negative
zionis lokalapa orang nyalon caleg tidak paham sikap negara di pbb tentang konflik palestina israel;positive
begge sider er hæslige dan del af det offentlige holder selamat terrorister i palestina og regeringen holder selamat terrorister i israel   for den almindlige dansker burde den konflik være ret ligegyldig man burde ikke stytte dan side her;positive
