text_clean,text_preprocessed,polarity_score,polarity
السلام عليكم ورحمة الله وبركاته kami dari teamwork advokasi himpunan mahasiswa islam komisariat kedokteran gigi menerbitkan sebuah artikel dengan judul konflik palestina dan israel dengan artikel diharapkan ada pembelajar yang dapat diberikan,"['teamwork', 'advokasi', 'himpun', 'mahasiswa', 'islam', 'komisariat', 'dokter', 'gigi', 'terbit', 'artikel', 'judul', 'konflik', 'palestina', 'israel', 'artikel', 'harap', 'ajar']",-11,negative
dubes palestina sebut konflik di gaza murni penjajahan manusia,"['dubes', 'palestina', 'konflik', 'gaza', 'murni', 'jajah', 'manusia']",3,positive
sejumlah aktivis iklim menggelar aksi protes di tengah pelaksanaan konferensi iklim pbb untuk mendukung warga palestina di gaza di tengah konflik antara israel dan kelompok militan hamas,"['aktivis', 'iklim', 'gelar', 'aksi', 'protes', 'laksana', 'konferensi', 'iklim', 'pbb', 'dukung', 'warga', 'palestina', 'gaza', 'konflik', 'israel', 'kelompok', 'militan', 'hamas']",2,positive
kelakuan mereka emang gadibenarkan,"['laku', 'emang', 'gadibenarkan']",0,neutral
silakan cek temlen saya dan kasi  tahu saya kalau ada indikasi saya bawabawa agama soal konflik israelpalestinamncrgknskl,"['sila', 'cek', 'temlen', 'kasi', 'indikasi', 'bawabawa', 'agama', 'konflik', 'israelpalestinamncrgknskl']",-16,negative
sih konflik israelpalestina bukan soal agama,"['sih', 'konflik', 'israelpalestina', 'agama']",-3,negative
canal ya memang tidak pernah indonesia konflik konfrontasi dengan israel  terus point nya apa indonesia jelasjelas mendukung  kemerdekaan penuh orang palestina dari israel,"['canal', 'ya', 'indonesia', 'konflik', 'konfrontasi', 'israel', 'point', 'nya', 'indonesia', 'jelasjelas', 'dukung', 'merdeka', 'penuh', 'orang', 'palestina', 'israel']",3,positive
konflik palestina vs israel seperti pertandingan final sepakbola tetapi pertandingan tidak pernah dimainkan yang ada menjadi momentum kepentingan politik,"['konflik', 'palestina', 'vs', 'israel', 'tanding', 'final', 'sepakbola', 'tanding', 'main', 'momentum', 'penting', 'politik']",-2,negative
tp mereka ributnya karena apa  bukan karena ada yang membelot kan selama mereka tidak ada yang membelot atau bantu palestina secara signifikan,"['tp', 'ribut', 'belot', 'belot', 'bantu', 'palestina', 'signifikan']",-13,negative
coba mana buktinya,"['coba', 'bukti']",-4,negative
dubes palestina untuk indonesia menyebut konflik israel dan hamas murni penjajahan manusia,"['dubes', 'palestina', 'indonesia', 'sebut', 'konflik', 'israel', 'hamas', 'murni', 'jajah', 'manusia']",-2,negative
rohingya sangat mengganggu di aceh segera bapak pejabat daerah dan pejabat tinggi negara tolong ini di usut dan kembalikan mereka ke negara myanmar  jangan sampai negara kita konflik seperti di palestina     tweet  zheaceh,"['rohingya', 'ganggu', 'aceh', 'jabat', 'daerah', 'jabat', 'negara', 'tolong', 'usut', 'kembali', 'negara', 'myanmar', 'negara', 'konflik', 'palestina', 'tweet', 'zheaceh']",-7,negative
cara mudah menyelesaikan konflik israelpalestina,"['mudah', 'selesai', 'konflik', 'israelpalestina']",-5,negative
cara gampang menyelesaikan konflik israelpalestina,"['gampang', 'selesai', 'konflik', 'israelpalestina']",-7,negative
kalau saya tentang israel palestina lebih suka yang ini   orang itu konflik tanah yang menyeret agama,"['israel', 'palestina', 'suka', 'orang', 'konflik', 'tanah', 'seret', 'agama']",-4,negative
akunkedua   pertanyaan itu tidak bakal di jawab nya,"['akunkedua', 'nya']",0,neutral
kita beda iman dan pasti beda sudut pandang tentang konflik antara palestinaisralmau di bolak balik bagaimana pun kami umat islam tetap membela saudara”kami di palestina 🇵🇸faqir,"['beda', 'iman', 'beda', 'sudut', 'pandang', 'konflik', 'palestinaisralmau', 'bolak', 'umat', 'islam', 'bela', 'saudara', 'palestina', 'faqir']",6,positive
para aktivis yang mewakili para korban dari konflik israelhamas berbaring di lapangan di depan gedung putih,"['aktivis', 'wakil', 'korban', 'konflik', 'israelhamas', 'baring', 'lapang', 'gedung', 'putih']",-3,negative
syiah bela palestina tapi adu domba sesama muslim ngaku paling bela palestina komunis bela palestina juga buat memanfaatkan kekuasaan aslinya mau menghancurkan diam diam apalagi atheis,"['syiah', 'bela', 'palestina', 'adu', 'domba', 'muslim', 'ngaku', 'bela', 'palestina', 'komunis', 'bela', 'palestina', 'manfaat', 'kuasa', 'asli', 'hancur', 'diam', 'diam', 'atheis']",13,positive
tidak penting sangat sih pak janjimu   pak jokowi tidak pernah dtg juga indonesia baik² saja sudah mending kerja buat rakyat saja ngapain belain pbb,"['sih', 'janji', 'jokowi', 'dtg', 'indonesia', 'baik', 'mending', 'kerja', 'rakyat', 'ngapain', 'bain', 'pbb']",-4,negative
ri sebenarnya banyak yang perlu di bantu,"['ri', 'bantu']",-4,negative
benarpdhl sudah  banyak yang memberitakan kalau ini  bukan konflik agamatp genosida seluruh rakyat palestina dari islamkristen bhkn yahudi asli palestina juga di genosidadput,"['benarpdhl', 'berita', 'konflik', 'agamatp', 'genosida', 'rakyat', 'palestina', 'islamkristen', 'bhkn', 'yahudi', 'asli', 'palestina', 'genosidadput']",10,positive
indonesia bersama negaranegara oki mendesak dk pbb agar bertindak lebih tegas dalam mengatasi konflik israel dan kelompok pejuang kemerdekaan palestina hamas,"['indonesia', 'negaranegara', 'oki', 'desak', 'dk', 'pbb', 'tindak', 'atas', 'konflik', 'israel', 'kelompok', 'juang', 'merdeka', 'palestina', 'hamas']",-16,negative
tidak bakal diam dajal itu  ma yang penting goreng terus keyakinan orang islam,"['diam', 'dajal', 'ma', 'goreng', 'yakin', 'orang', 'islam']",-3,negative
ini,[],0,neutral
jeje  baru ngikutin perihal konfliknya sekarang ya  pantesan tidak  tahu  berapa banyak korban dari pihak palestina,"['jeje', 'ngikutin', 'perihal', 'konflik', 'ya', 'pantesan', 'korban', 'palestina']",1,positive
saya bingung sebenarnya kamu itu warga palestina atau indonesia sih   aset negara yang dibiayai pajak dari warga indonesia masak dihabiskan untuk konflik yang tidak ada untungnya buat kita dan justru cari musuh  okelah kalau buat misi kemanusiaan,"['bingung', 'warga', 'palestina', 'indonesia', 'sih', 'aset', 'negara', 'biaya', 'pajak', 'warga', 'indonesia', 'masak', 'habis', 'konflik', 'untung', 'cari', 'musuh', 'oke', 'misi', 'manusia']",-6,negative
logika buat konflik palestina saja tidak nyampe,"['logika', 'konflik', 'palestina', 'nyampe']",5,positive
ganjar pranowo mendorong two state solution sebagai upaya menghentikan konflik  palestina dan israel,"['ganjar', 'pranowo', 'dorong', 'two', 'state', 'solution', 'upaya', 'henti', 'konflik', 'palestina', 'israel']",-11,negative
kaj pertama negara arab itu buka hanya suadi,"['kaj', 'negara', 'arab', 'buka', 'suadi']",-3,negative
ngga paham lagi deh ngaco sangat,"['ngga', 'paham', 'deh', 'ngaco']",-2,negative
orang ini caleg dari psi dan terangan mengaminkan propaganda israel yang bahkan sudah didelete   ya kita harus minta kejelasan id tentang posisi partai mereka di konflik israel dan palestina kalau ternyata sejalan pro israel,"['orang', 'caleg', 'psi', 'terang', 'amin', 'propaganda', 'israel', 'didelete', 'ya', 'jelas', 'id', 'posisi', 'partai', 'konflik', 'israel', 'palestina', 'jalan', 'pro', 'israel']",-15,negative
itulah kenapa konflik israelpalestina ini rumit,"['konflik', 'israelpalestina', 'rumit']",-5,negative
konflik palestina israel itu dimulai bukan saat hamas berdiri tahun  tapi saat israel mendeklarasikan negara dengan pengusiran  jutaan rakyat palestina yang dikenal dengan nakbah melintasglobal,"['konflik', 'palestina', 'israel', 'hamas', 'diri', 'israel', 'deklarasi', 'negara', 'usir', 'juta', 'rakyat', 'palestina', 'kenal', 'nakbah', 'melintasglobal']",-8,negative
politisasi palestina untuk pencapresan,"['politisasi', 'palestina', 'pencapresan']",5,positive
yang masih menganggap urusan palestina  penjajah  hanya konflik tanah  cukup lihat penistaan pada kaum muslimin di negeri anbiyaa ini  palestina urusan akidah amp  iman istighfar sbl hati ditutup allah   ⁦,"['anggap', 'urus', 'palestina', 'jajah', 'konflik', 'tanah', 'lihat', 'nista', 'kaum', 'muslimin', 'negeri', 'anbiyaa', 'palestina', 'urus', 'akidah', 'amp', 'iman', 'istighfar', 'sbl', 'hati', 'tutup', 'allah']",-2,negative
ganjar dorong two state solution jadi solusi atasi konflik israel palestina,"['ganjar', 'dorong', 'two', 'state', 'solution', 'solusi', 'atas', 'konflik', 'israel', 'palestina']",-4,negative
mungkin saya bakal ambil  solusi untuk konflik israelpalestina ini  cabut status kenegaraan dua negara ini let their get theiw own sht together sampai tidak ada sipil yang dikorbankan lgjackmoonmikeak,"['ambil', 'solusi', 'konflik', 'israelpalestina', 'cabut', 'status', 'negara', 'negara', 'let', 'their', 'get', 'theiw', 'own', 'sht', 'together', 'sipil', 'korban', 'lgjackmoonmikeak']",-11,negative
demo besarbesaran pemukim yahudi penjajah israel di tel aviv menuntut agar dilakukan pertukaran tawanan dengan pejuang palestina dan pembebasan tawanan penjajah israel,"['demo', 'besarbesaran', 'mukim', 'yahudi', 'jajah', 'israel', 'tel', 'aviv', 'tuntut', 'tukar', 'tawan', 'juang', 'palestina', 'bebas', 'tawan', 'jajah', 'israel']",-29,negative
konflik ini terlalu kejam,"['konflik', 'kejam']",-4,negative
dar jaman soekarno sampe jokowi selalu dukung kemerdekaan palestina  ini adalah sikap negara atas konflik yang tjd  kalau berbeda silakan keluar nkri ya 🏻lawnpenipun,"['dar', 'jaman', 'soekarno', 'sampe', 'jokowi', 'dukung', 'merdeka', 'palestina', 'sikap', 'negara', 'konflik', 'tjd', 'beda', 'sila', 'nkri', 'ya', 'lawnpenipun']",7,positive
ini  malah ngelantur kemana baca tweet saya lagi  penduduk asli di wil konflik israel palestina itu termsk yahudi juga   apa hubungannya dengan budak amp  koloni,"['ngelantur', 'mana', 'baca', 'tweet', 'duduk', 'asli', 'wil', 'konflik', 'israel', 'palestina', 'termsk', 'yahudi', 'hubung', 'budak', 'amp', 'koloni']",2,positive
kamu datang ke palestina buat apaan jijik amat cara kampanyenya jualan konfliknakama,"['palestina', 'jijik', 'kampanye', 'jual', 'konfliknakama']",4,positive
dari peristiwa konflik israel dan palestina saya mencoba belajar,"['peristiwa', 'konflik', 'israel', 'palestina', 'coba', 'ajar']",-6,negative
di kok kalau mau bahas pembantaian di indonesia sendiri ada kasus genosida warga timor timor pas masa orde baru berakhir kan genosida nya ada penyelesaian kan lah konflik palestina ini tujuannya disuarakan gini biar ada penyelesaian karena uda terlalu panjang penjajahan nyanurilasrina,"['bahas', 'bantai', 'indonesia', 'genosida', 'warga', 'timor', 'timor', 'pas', 'orde', 'genosida', 'nya', 'selesai', 'konflik', 'palestina', 'tuju', 'suara', 'gin', 'biar', 'selesai', 'uda', 'jajah', 'nyanurilasrina']",-13,negative
dua ganda sekali kamu saya juga ragu apakah kamu benar benar peduli ke negara konflik lain kalau mereka terpaksa harus ngungsi apa nanti kalau warga palestina harus pergi dan mereka nakal kamu marahin mereka semua jgworldtalk,"['ganda', 'ragu', 'peduli', 'negara', 'konflik', 'paksa', 'ngungsi', 'warga', 'palestina', 'pergi', 'nakal', 'marahin', 'jgworldtalk']",-18,negative
zionis lokal,"['zionis', 'lokal']",0,neutral
begge sider er hæslige dan del af det offentlige holder selamat terrorister i palestina og regeringen holder selamat terrorister i israel   for den almindlige dansker burde den konflik være ret ligegyldig man burde ikke stytte dan side herghostyghost,"['begge', 'sider', 'er', 'h', 'slige', 'del', 'af', 'det', 'offentlige', 'holder', 'selamat', 'terrorister', 'i', 'palestina', 'og', 'regeringen', 'holder', 'selamat', 'terrorister', 'i', 'israel', 'for', 'den', 'almindlige', 'dansker', 'burde', 'den', 'konflik', 'v', 're', 'ret', 'ligegyldig', 'man', 'burde', 'ikke', 'stytte', 'side', 'herghostyghost']",9,positive
menurutmu,['turut'],-3,negative
bupati luwu utara  ketua pmi kab luwu utara indah putri indriani menerima dan menyalurkan donasi kemanusiaan sebesar rp  dari masyarakat luwu utara melalui pmi kab utara kepada pmi pusat untuk membantu saudarasaudara kita yang terdampak konflik di gaza,"['bupati', 'luwu', 'utara', 'ketua', 'pmi', 'kab', 'luwu', 'utara', 'indah', 'putri', 'indriani', 'terima', 'salur', 'donasi', 'manusia', 'rp', 'masyarakat', 'luwu', 'utara', 'pmi', 'kab', 'utara', 'pmi', 'pusat', 'bantu', 'saudarasaudara', 'dampak', 'konflik', 'gaza']",-1,negative
penjajahan di ri itu beda ama konflik israelpalestina  yang menjajah indonesia dulu itu salah nya belanda yang sengaja datang ke indonesia untuk menjajah sedangkan di wilayah konflik tersebut sudah ada yahudi yang terlahir di sana “bersamaan dengan orang palestina danisiapa,"['jajah', 'ri', 'beda', 'ama', 'konflik', 'israelpalestina', 'jajah', 'indonesia', 'salah', 'nya', 'belanda', 'sengaja', 'indonesia', 'jajah', 'wilayah', 'konflik', 'yahudi', 'lahir', 'sama', 'orang', 'palestina', 'danisiapa']",-12,negative
culture enhancers itu lebih tepatnya adalah imigran gelap dari rd world countries,"['culture', 'enhancers', 'tepat', 'imigran', 'gelap', 'rd', 'world', 'countries']",-4,negative
id   sikap indonesia terhadap konflik palestinaisrael ini sudah jelas,"['id', 'sikap', 'indonesia', 'konflik', 'palestinaisrael']",2,positive
ini beneran goblok sih menurut saya kamu lagi nyaleg dan kondisi konflik israelpalestina lagi panasnya dan kamu  malah ambil posisi yang dibenci rakyat indonesia siap saja anjeng dihujat kalau gini mah fitsaranger,"['beneran', 'goblok', 'sih', 'nyaleg', 'kondisi', 'konflik', 'israelpalestina', 'panas', 'ambil', 'posisi', 'benci', 'rakyat', 'indonesia', 'anjeng', 'hujat', 'gin', 'mah', 'fitsaranger']",-25,negative
id  pendapat ini hanya dilihat dari tanggal  oktober,"['id', 'dapat', 'tanggal', 'oktober']",-6,negative
ketiga di  malam ini,"['tiga', 'malam']",-1,negative
liborio ff dan wetopa bekerjasama untuk mengajak berdonasi kemanusiaan tentang konflik digaza palestina jika kamu membeli tumbler liborio ff for palestine donasi akan kami amalkan ke lembaga terpercaya🏼liborioff,"['liborio', 'ff', 'wetopa', 'bekerjasama', 'ajak', 'donasi', 'manusia', 'konflik', 'digaza', 'palestina', 'beli', 'tumbler', 'liborio', 'ff', 'for', 'palestine', 'donasi', 'amal', 'lembaga', 'percaya', 'liborioff']",9,positive
harjo   hi mana  khayalan tinggi internasional kali sudah berapa orang yang bawa jurusan ini buat pembenaran negara haram israel kamu  tahu tidak ilmu itu tidak guna buat konflik israel  palestina omong kosong semua teorinya mana ada disiplin ilmu yang membenarkan penjajahan blogbalistta,"['harjo', 'hi', 'khayal', 'internasional', 'kali', 'orang', 'bawa', 'jurus', 'benar', 'negara', 'haram', 'israel', 'ilmu', 'konflik', 'israel', 'palestina', 'omong', 'kosong', 'teori', 'disiplin', 'ilmu', 'benar', 'jajah', 'blogbalistta']",-15,negative
pertama di  malam ini,['malam'],-1,negative
m kalau dulu kaum yahudi yang beli tanah tidak diusik,"['m', 'kaum', 'yahudi', 'beli', 'tanah', 'usik']",-2,negative
sesi ini membahas penanganan konflik dalam politik luar negeri indonesia di era jokowi palestinaisrael,"['sesi', 'bahas', 'tangan', 'konflik', 'politik', 'negeri', 'indonesia', 'era', 'jokowi', 'palestinaisrael']",2,positive
tak boleh masuk ke    tolong perlihatkan kepada mereka yang menganggap urusan palestina  ‘israel’ hanya konflik tanah kalau tak ada amarah di hati mereka melihat penistaan thdp kaum muslimin di negeri anbiyaa ini,"['masuk', 'tolong', 'lihat', 'anggap', 'urus', 'palestina', 'israel', 'konflik', 'tanah', 'amarah', 'hati', 'nista', 'thdp', 'kaum', 'muslimin', 'negeri', 'anbiyaa']",-14,negative
goblog kamu,['goblog'],0,neutral
iya bener saya egois,"['iya', 'bener', 'egois']",-6,negative
sejauh mana palestina yang independen tidak mencederai kesejahteraan israel kalau ada tokoh indonesia yang bisa mengutarakan ide baru terkait konflik ini ya kenapa nggak,"['palestina', 'independen', 'cedera', 'sejahtera', 'israel', 'tokoh', 'indonesia', 'utara', 'ide', 'kait', 'konflik', 'ya', 'nggak']",-2,negative
hi guys 👋 dalam rangka merayakan,"['hi', 'guys', 'rangka', 'raya']",2,positive
konflik yang baru saja terjadi antara tentara israel dengan warga palestina الهلالالنصر   akan musnah,"['konflik', 'tentara', 'israel', 'warga', 'palestina', 'musnah']",-5,negative
replace mula konflik palestina istahell karena baik ya dikasih eh abis itu minta lebihatlas,"['replace', 'konflik', 'palestina', 'istahell', 'ya', 'kasih', 'eh', 'abis', 'lebihatlas']",6,positive
konflik palestina tidak akan pernah selesai dengan solusi dua negara hanya akan sesuai dengan jihad fisabilillah  pejuangn,"['konflik', 'palestina', 'selesai', 'solusi', 'negara', 'sesuai', 'jihad', 'fisabilillah', 'pejuangn']",10,positive
lihat konflik palestinaisrael kok fokusnya hanya  oct,"['lihat', 'konflik', 'palestinaisrael', 'fokus', 'oct']",1,positive
gencatan senjata selalu menjadi solusi atas konflik palestina,"['gencat', 'senjata', 'solusi', 'konflik', 'palestina']",3,positive
ganjar mendorong two state solution sebagai upaya menghentikan konflik palestina dan israel,"['ganjar', 'dorong', 'two', 'state', 'solution', 'upaya', 'henti', 'konflik', 'palestina', 'israel']",-11,negative
terkait informasi daftar merek produk² yang diduga berafiliasi dengan pihak yang terlibat konflik palestina,"['kait', 'informasi', 'daftar', 'merek', 'produk', 'duga', 'afiliasi', 'libat', 'konflik', 'palestina']",-2,negative
para pekerja yang menggantungkan nafkah pada perusahaan² yang diduga terafiliasi dengan pihak yang terlibat konflik di palestina bisa terancam kehilangan pekerjaan   untuk itu sudah sepantasnya pemerintah turun tangan memberikan perlindungan untuk kepentingan nasional,"['kerja', 'gantung', 'nafkah', 'usaha', 'duga', 'afiliasi', 'libat', 'konflik', 'palestina', 'ancam', 'hilang', 'kerja', 'perintah', 'turun', 'tangan', 'lindung', 'penting', 'nasional']",-10,negative
