text_clean;text_preprocessed;polarity_score;polarity
mulai soal dari nabi ibrahim berpolygami kah konflik israel vs palestine  itu;['nabi', 'ibrahim', 'berpolygami', 'kah', 'konflik', 'israel', 'vs', 'palestine'];-3;negative
putin kunjungi arab saudi untuk bahas konflik israelpalestina;['putin', 'kunjung', 'arab', 'saudi', 'bahas', 'konflik', 'israelpalestina'];-1;negative
rusia berminat menjadi penengah konflik israelhamas isu tersebut menjadi perhatian putin saat bertemu secara terpisah dengan putra mahkota arab saudi mohammed bin salman dan presiden uea mohammed bin zayed al nahyan;['rusia', 'minat', 'tengah', 'konflik', 'israelhamas', 'isu', 'perhati', 'putin', 'temu', 'pisah', 'putra', 'mahkota', 'arab', 'saudi', 'mohammed', 'bin', 'salman', 'presiden', 'uea', 'mohammed', 'bin', 'zayed', 'al', 'nahyan'];4;positive
loppies  zionis setiap hari mengalami kalah telak dalam pertempuran  banyak korban dari pihak penjajah termasuk tanktank dan kendaraan militer mereka para penjajah banyak yang stress berat dan mengalami depresi di israel sendiri terjadi konflik di antara pejabat militer dan juga dengan rakyatny;['loppies', 'zionis', 'alami', 'kalah', 'telak', 'tempur', 'korban', 'jajah', 'tanktank', 'kendara', 'militer', 'jajah', 'stress', 'berat', 'alami', 'depresi', 'israel', 'konflik', 'jabat', 'militer', 'rakyatny'];-44;negative
perbandingan konflik israel palestina dengan gelombang imigran rohingya sama sekali tidak apple to apple   konflik israel palestina itu jauh lebih kompleks dari pada hanya kedatangan kaum pendatang yang mengokupansi penduduk asli;['banding', 'konflik', 'israel', 'palestina', 'gelombang', 'imigran', 'rohingya', 'apple', 'to', 'apple', 'konflik', 'israel', 'palestina', 'kompleks', 'datang', 'kaum', 'datang', 'mengokupansi', 'duduk', 'asli'];-9;negative
bayangkan lagi di sidang pbb pak prabowo di tanya soal konflik palestinaisrael terus dia jawab serius amat jogetin saja kali tet tetetetetetetetet;['bayang', 'sidang', 'pbb', 'prabowo', 'konflik', 'palestinaisrael', 'serius', 'jogetin', 'kali', 'tet', 'tetetetetetetetet'];-6;negative
tahun ini hampir tidak mengikuti isu pilpres ‍♀️  semua sosmed timelinenya tentang palestina ya karena dari sma rasa penasaran konflik israel dan palestina itu ada dan skarang masih hidup;['ikut', 'isu', 'pilpres', 'sosmed', 'timelinenya', 'palestina', 'ya', 'sma', 'penasaran', 'konflik', 'israel', 'palestina', 'skarang', 'hidup'];4;positive
saat perhatian dunia sedang tertuju pada konflik israelhamas di gaza israel diamdiam menyetujui perluasan pemukiman di wilayah jerusalem timur;['perhati', 'dunia', 'konflik', 'israelhamas', 'gaza', 'israel', 'diamdiam', 'tuju', 'luas', 'mukim', 'wilayah', 'jerusalem', 'timur'];-6;negative
setidaknya tahu terimakasih lah toh itu palestina tanahnya israel peradaban islam yang merampasnya bahkan bait suci yahudi saja dirampas dan tidak diperbolehkan dibangun kembali setelah hancur ketika konflik dengan romawi setidaknya sadar diri;['terimakasih', 'palestina', 'tanah', 'israel', 'adab', 'islam', 'rampas', 'bait', 'suci', 'yahudi', 'rampas', 'boleh', 'bangun', 'hancur', 'konflik', 'romawi', 'sadar'];1;positive
ofpetojo iya konflik di gaza adalah konflik penjajahan dan perebutan lahan palestina yang terdiri dari berbagai umat beragama tanahnya direbut zionis  ini bukan islam vs kristen ini negara palestina vs israel maling  semoga yahudi  hidung datar nkri bisa mikir;['ofpetojo', 'iya', 'konflik', 'gaza', 'konflik', 'jajah', 'rebut', 'lahan', 'palestina', 'umat', 'agama', 'tanah', 'rebut', 'zionis', 'islam', 'vs', 'kristen', 'negara', 'palestina', 'vs', 'israel', 'maling', 'moga', 'yahudi', 'hidung', 'datar', 'nkri', 'mikir'];-6;negative
konflik israel palestina adalah konflik rebutan wilayah bukan perang agama jadi kalau masih ada orang tolol yang sangkut paut agama dan bilang kan ada orang kristen di palestina angka orang kristen di palestina sudah turun drastis sejak tahun kemarin dan tidak usah menghasut;['konflik', 'israel', 'palestina', 'konflik', 'rebut', 'wilayah', 'perang', 'agama', 'orang', 'tolol', 'sangkut', 'paut', 'agama', 'bilang', 'orang', 'kristen', 'palestina', 'angka', 'orang', 'kristen', 'palestina', 'turun', 'drastis', 'kemarin', 'hasut'];-18;negative
prajurit israel dan melukai puluhan lainnya sementara israel mengklaim telah membunuh  militan hamas konflik ini terus berlanjut tanpa tandatanda mereda meninggalkan banyak korban tak berdosa dalam keputusasaan kami berdoa agar perdamaian;['prajurit', 'israel', 'luka', 'puluh', 'israel', 'klaim', 'bunuh', 'militan', 'hamas', 'konflik', 'lanjut', 'tandatanda', 'reda', 'tinggal', 'korban', 'dosa', 'keputusasaan', 'doa', 'damai'];-50;negative
konflik palestinisrael bekalan makanan semakin kritikal;['konflik', 'palestinisrael', 'bekal', 'makan', 'kritikal'];2;positive
ini bahasan tentang konflik israel palestina tp pesertanya pada izin keluar pipis;['bahas', 'konflik', 'israel', 'palestina', 'tp', 'serta', 'izin', 'pipis'];-2;negative
bismillahirrahmanirrahim  pada hari ini saya sempat berbahas usul peraturan  berkaitan konflik di palestine 🇵🇸  saya menentang sekeraskerasnya tindakan kekejaman rejim zionis israel ke atas rakyat palestine ini;['bismillahirrahmanirrahim', 'bahas', 'usul', 'atur', 'kait', 'konflik', 'palestine', 'tentang', 'sekeraskerasnya', 'tindak', 'kejam', 'rejim', 'zionis', 'israel', 'rakyat', 'palestine'];-15;negative
makanya kita pressure ebu penyelenggaranya biar israel ama azerbaijan dibanned karena mereka penjahat perang   fyi azerbaijan lagi konflik ama armenia di nagorno karabakh artsakh yang mana tanah itu emang punya orang armenia anehnya si azerbaijan kerja sama ama israel buat…;['pressure', 'ebu', 'selenggara', 'biar', 'israel', 'ama', 'azerbaijan', 'dibanned', 'jahat', 'perang', 'fyi', 'azerbaijan', 'konflik', 'ama', 'armenia', 'nagorno', 'karabakh', 'artsakh', 'tanah', 'emang', 'orang', 'armenia', 'aneh', 'si', 'azerbaijan', 'kerja', 'ama', 'israel', 'buat'];-18;negative
mcd qatar sama malay termasuk tegas dari replace berarti apalagi malay statement nya bagus seinget saya indo tuh blunder dulu  soalnya nyebut konflik disaat korban sudah hampir rb kenapa tidak berani bilang genosida yang dilakukan israel gitudah pokoknya;['mcd', 'qatar', 'malay', 'replace', 'malay', 'statement', 'nya', 'bagus', 'seinget', 'indo', 'tuh', 'blunder', 'nyebut', 'konflik', 'saat', 'korban', 'rb', 'berani', 'bilang', 'genosida', 'israel', 'gitudah', 'pokok'];-22;negative
🌎 badr alsaadoun seorang aktivis saudi mendesak israel untk menghancurkan hamas dalam konflik yang sedang berlangsung karena dia percaya bahwa hal ini sangat penting untk menggagalkan pengaruh iran dia menyerukan pembebasan gaza agar warga palestina dapat merayakan kebebasan mereka;['badr', 'alsaadoun', 'aktivis', 'saudi', 'desak', 'israel', 'untk', 'hancur', 'hamas', 'konflik', 'percaya', 'untk', 'gagal', 'pengaruh', 'iran', 'seru', 'bebas', 'gaza', 'warga', 'palestina', 'raya', 'bebas'];-21;negative
ya itu hak seseorang terlepas alasannya apa ada yang menganggap penyerang  oktober adalah replace dari tragedi yang memulai konflik ini dan jadi alasan israel buat nyerang gaza seperti tahun  koalisi arab menyerang israel seadainnya serangan itu tidak terjadi;['ya', 'hak', 'lepas', 'alas', 'anggap', 'serang', 'oktober', 'replace', 'tragedi', 'konflik', 'alas', 'israel', 'nyerang', 'gaza', 'koalisi', 'arab', 'serang', 'israel', 'seadainnya', 'serang'];-25;negative
yena      yaelah perasaan dari dulu gaada yang bener deh refugees yang disalurin sama inggris israel disalurin inggris ke palestine ngejajah sekarang inggris amp  israel ngurusin rohingya ya kalau dibilang kita nerima mah dari replace konflik lho kita nerima sangat;['yena', 'yaelah', 'asa', 'gaada', 'bener', 'deh', 'refugees', 'disalurin', 'inggris', 'israel', 'disalurin', 'inggris', 'palestine', 'ngejajah', 'inggris', 'amp', 'israel', 'ngurusin', 'rohingya', 'ya', 'bilang', 'nerima', 'mah', 'replace', 'konflik', 'lho', 'nerima'];-10;negative
konflik myanmarisrael itu konfliknya negara commonwealth inggris ngapain klian campuri sih herman saya;['konflik', 'myanmarisrael', 'konflik', 'negara', 'commonwealth', 'inggris', 'ngapain', 'klian', 'campur', 'sih', 'herman'];5;positive
sejauh ini saya lihat konflik perang cuman israel yang perang dijadikan konten sosmed kalau seperti ini sudah ketahuan sangat lho kalau mereka perang itu bukan karena self defense tapi karena memang  ingin mendapatkan hiburan atas penderitaan kaum lainnya;['lihat', 'konflik', 'perang', 'cuman', 'israel', 'perang', 'jadi', 'konten', 'sosmed', 'tahu', 'lho', 'perang', 'self', 'defense', 'hibur', 'derita', 'kaum'];-22;negative
terus korban konflik keduanya baik  gaza dan israel berapa tidak masuk akal ya berarti pemikiran kamu sudah begitu ya gimana lagi mau diubah;['korban', 'konflik', 'gaza', 'israel', 'masuk', 'akal', 'ya', 'pikir', 'ya', 'gimana', 'ubah'];-6;negative
hanya nessie judge yang mampu bikin saya paham sama alur konflik palestine israel dan everyting just so fuck up;['nessie', 'judge', 'bikin', 'paham', 'alur', 'konflik', 'palestine', 'israel', 'everyting', 'just', 'so', 'fuck', 'up'];-14;negative
📢konflik yoav gallant vs benjamin netanyahu  semakin parah  pimpinan israel sudah saling serang‼️  perbedaan mereka membuat kita kembali beriman dengan firman allah swt   kamu mengira mereka bersatu padahal hati mereka terpecah surat alhasyr ayat;['konflik', 'yoav', 'gallant', 'vs', 'benjamin', 'netanyahu', 'parah', 'pimpin', 'israel', 'serang', 'beda', 'iman', 'firman', 'allah', 'swt', 'satu', 'hati', 'pecah', 'surat', 'alhasyr', 'ayat'];-21;negative
jadi melihat perilaku israel kepada palestina itu sebenarnya jauh lebih beradab jika dibandingkan perilaku saudi kepada yaman  tapi umat muslim hanya sibuk atas konflik israel sementara konflik saudi sunyi senyap  betulbetul rahmatan lil alamin;['perilaku', 'israel', 'palestina', 'adab', 'banding', 'perilaku', 'saudi', 'yaman', 'umat', 'muslim', 'sibuk', 'konflik', 'israel', 'konflik', 'saudi', 'sunyi', 'senyap', 'betulbetul', 'rahmat', 'lil', 'alamin'];-8;negative
eo  nadahq       jadi melihat perilaku israel kepada palestina itu sebenarnya jauh lebih beradab jika dibandingkan perilaku saudi kepada yaman  tapi umat muslim hanya sibuk atas konflik israel sementara konflik saudi sunyi senyap  betulbetul rahmatan lil alamin;['eo', 'nadahq', 'perilaku', 'israel', 'palestina', 'adab', 'banding', 'perilaku', 'saudi', 'yaman', 'umat', 'muslim', 'sibuk', 'konflik', 'israel', 'konflik', 'saudi', 'sunyi', 'senyap', 'betulbetul', 'rahmat', 'lil', 'alamin'];-8;negative
hubungan nya apa nabi saja wafat bukan karena racun juga kenapa jadi ke konflik israelpalestina tidak ada hubungannya;['hubung', 'nya', 'nabi', 'wafat', 'racun', 'konflik', 'israelpalestina', 'hubung'];-9;negative
ini kenapa menyangkutpautkan kisah yang belum tentu benar ini sudah dijelaskan juga rasullulah tidak wafat karena racun beliau juga setelah kasus tsb melakukan aktivitas seperti ikut perang dst   kalau mengenai kejadian hamas dan israel sebenarnya bukan masalah agama konflik tsb;['menyangkutpautkan', 'kisah', 'rasullulah', 'wafat', 'racun', 'beliau', 'tsb', 'aktivitas', 'perang', 'dst', 'jadi', 'hamas', 'israel', 'agama', 'konflik', 'tsb'];-18;negative
sudah kejadian tahuntahun sebelumnya ketika tingkat ketegangan konflik memuncak warga palestina mengungsi ke negara sekitar pas sudah agak reda mereka mau pulang mereka jadi stateless society tidak punya kewnan mau masuk negaranya dilarang israel;['jadi', 'tahuntahun', 'tingkat', 'tegang', 'konflik', 'puncak', 'warga', 'palestina', 'ungsi', 'negara', 'pas', 'reda', 'pulang', 'stateless', 'society', 'kewnan', 'masuk', 'negara', 'larang', 'israel'];-3;negative
propaganda merupakan serangkaian pesan dengan tujuan agar dapat memengaruhi pendapat seseorang tindakan masyarakat atau sekelompok orang contoh nya kamu zionis israel berhasil membodi kamu  nah konflik di jalur gaza ini namanya konflik apa kamu jawab juga ya;['propaganda', 'rangkai', 'pesan', 'tuju', 'pengaruh', 'dapat', 'tindak', 'masyarakat', 'kelompok', 'orang', 'contoh', 'nya', 'zionis', 'israel', 'hasil', 'bodi', 'konflik', 'jalur', 'gaza', 'nama', 'konflik', 'ya'];-22;negative
konflik palestinisrael as jangka israel tukar taktik serangan;['konflik', 'palestinisrael', 'as', 'jangka', 'israel', 'tukar', 'taktik', 'serang'];-9;negative
represi terhadap uighur gerakan separatis tibet indiacina border conflict khasmir konflik perbatasan indiapakistan perang sipil di afganistan perang saudara yaman perang sipil suriah palestinaisrael konflik separatis kurdi konflik nagorno karabah  lanjut…;['represi', 'uighur', 'gera', 'separatis', 'tibet', 'indiacina', 'border', 'conflict', 'khasmir', 'konflik', 'batas', 'indiapakistan', 'perang', 'sipil', 'afganistan', 'perang', 'saudara', 'yaman', 'perang', 'sipil', 'suriah', 'palestinaisrael', 'konflik', 'separatis', 'kurdi', 'konflik', 'nagorno', 'karabah', 'lanjut'];-21;negative
masalah penjajahan israel tetap menjadi tantangan signifikan dalam konflik israelpalestina dengan perspektif yang berbeda tentang legalitas dan legitimasi permukiman dan dampaknya terhadap prospek perdamaian abadi di wilayah tersebut;['jajah', 'israel', 'tantang', 'signifikan', 'konflik', 'israelpalestina', 'perspektif', 'beda', 'legalitas', 'legitimasi', 'mukim', 'dampak', 'prospek', 'damai', 'abadi', 'wilayah'];-13;negative
mengapa warga rrc di yunan yang mayoritas islam hidup tenang sementara uyghur bergejolak simpel selama tidak melawan pemerintah bakal aman ini juga berlaku di israel pertanyaanmu tidak tepat karena konflik gaza bukan konflik agama;['warga', 'rrc', 'yunan', 'mayoritas', 'islam', 'hidup', 'tenang', 'uyghur', 'gejolak', 'simpel', 'lawan', 'perintah', 'aman', 'laku', 'israel', 'tanya', 'konflik', 'gaza', 'konflik', 'agama'];-9;negative
coldplay saja sudah siap demo apalagi israel dtng kemari ya ancam demo lgpihak yang pro kontra bejimana emng kamu bisa jamin keamananyatrs sekarang trjdi konflik di gaza sudah pasti bakal di masak lagi sudah beri karpet merah tuk zionisbgini begitu salah;['coldplay', 'demo', 'israel', 'dtng', 'kemari', 'ya', 'ancam', 'demo', 'lgpihak', 'pro', 'kontra', 'bejimana', 'emng', 'jamin', 'keamananyatrs', 'trjdi', 'konflik', 'gaza', 'masak', 'karpet', 'merah', 'tuk', 'zionisbgini', 'salah'];-25;negative
aira   terlepas konflik sejarah di masa lalu dimana kerajaan ava dan kerajaan si rohingya dulu injlupa namanya genosida bukan jawaban apalagi genosida base on past ya apa bedanya sama israel;['aira', 'lepas', 'konflik', 'sejarah', 'mana', 'raja', 'ava', 'raja', 'si', 'rohingya', 'injlupa', 'nama', 'genosida', 'genosida', 'base', 'on', 'past', 'ya', 'beda', 'israel'];-5;negative
haye biar lebih soft imbas dari konflik tsb buat di sini padahal warga yang pro israel di sini kebanyakan karena bumbu agama;['haye', 'biar', 'soft', 'imbas', 'konflik', 'tsb', 'warga', 'pro', 'israel', 'banyak', 'bumbu', 'agama'];-13;negative
gimana ya mungkin karena orang itu sebel sama sifatnya orang rohingya yang kyk tidak bersyukur sudah dibaikin jadinya kita berkaca ke konflik palestinaisrael begitu ditambah pernah ada akun tiktok malaysia yang juga membandingkan sama israel begitu;['gimana', 'ya', 'orang', 'sebel', 'sifat', 'orang', 'rohingya', 'kyk', 'syukur', 'dibaikin', 'kaca', 'konflik', 'palestinaisrael', 'tambah', 'akun', 'tiktok', 'malaysia', 'banding', 'israel'];-1;negative
dari sisi politiknya juga konflik terbuka yang pecah di tepi barat dan gaza — artinya sebagian besar wilayah israel akan jadi medan konflik — maka situasinya menjadi ‘eksistensial’ — israel dalam bahaya   pertaruhan netanyahu adalah amerika tidak akan membiarkan dipaksa ikut;['sisi', 'politik', 'konflik', 'buka', 'pecah', 'tepi', 'barat', 'gaza', 'wilayah', 'israel', 'medan', 'konflik', 'situasi', 'eksistensial', 'israel', 'bahaya', 'taruh', 'netanyahu', 'amerika', 'biar', 'paksa'];-26;negative
di sini memang bagian paling tragis dari konflik ini  kalau memang berpotensi eskalasi di tepi baratjordan lalu kenapa pemerintah israel mengizinkan   yha karena mereka ini memang doktrin religius ekstrimis yang menjadikan jerusalem sebagai tujuan mutlak eksistensi yahudi;['tragis', 'konflik', 'potensi', 'eskalasi', 'tepi', 'baratjordan', 'perintah', 'israel', 'izin', 'yha', 'doktrin', 'religius', 'ekstrimis', 'jadi', 'jerusalem', 'tuju', 'mutlak', 'eksistensi', 'yahudi'];-22;negative
amerika serikat pada selasa  mengatakan akan menolak visa bagi para pemukim ekstremis israel yang berada di balik gelombang kekerasan terhadap warga palestina di tepi barat selama memanasnya konflik di gaza dalam beberapa bulan terakhir;['amerika', 'serikat', 'selasa', 'tolak', 'visa', 'mukim', 'ekstremis', 'israel', 'gelombang', 'keras', 'warga', 'palestina', 'tepi', 'barat', 'panas', 'konflik', 'gaza'];-6;negative
lebih dari satu jurnalis per hari tewas dalam konflik israelhamas ini harus dihentikan;['jurnalis', 'tewas', 'konflik', 'israelhamas', 'henti'];-9;negative
ngaku saja bhw kamu sentimen benci kesumat kepada bangsa israel  tuh lihat konflik saudiyaman apakah ada umat muslim bersuara  free yemen   stand with yemen  saudi is oppressor   urus dulu tuh yaman daripada urus palestina  munafik;['ngaku', 'bhw', 'sentimen', 'benci', 'kesumat', 'bangsa', 'israel', 'tuh', 'lihat', 'konflik', 'saudiyaman', 'umat', 'muslim', 'suara', 'free', 'yen', 'stand', 'with', 'yen', 'saudi', 'is', 'oppressor', 'urus', 'tuh', 'yaman', 'urus', 'palestina', 'munafik'];-4;negative
